S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,Room_Occupancy_Count
0.909722222,0.338823529,0.887573964,0.845679012,0.690909091,0.073643411,0.642857143,0.094594595,0.316753927,0.067647059,0.325068871,0.056716418,0.740540541,0.349949648,2
0.388888889,0.162352941,0.372781065,0.425925926,0,0,0,0,0.002617801,0,0.005509642,0.011940299,0.043243243,0.412134945,0
0.305555556,0.148235294,0.183431953,0.462962963,0,0,0,0,0,0.002941176,0.005509642,0.002985075,0.021621622,0.412134945,0
0.951388889,0.425882353,0.887573964,0.888888889,0.896969697,0.910852713,0.639285714,0.135135135,0.167539267,0.144117647,0.534435262,0.158208955,0.605405405,0.553373615,3
0.777777778,0.484705882,0.591715976,0.888888889,0.696969697,0.07751938,0.078571429,0.189189189,0.005235602,0.014705882,0.008264463,0.005970149,0.210810811,0.451409869,1
0.5625,0.308235294,0.704142012,0.537037037,0.036363636,0.023255814,0.139285714,0.324324324,0.002617801,0.017647059,0.016528926,0.014925373,0.189189189,0.559919436,3
0.694444444,0.324705882,0.775147929,0.617283951,0.903030303,0.910852713,0.642857143,0.324324324,0.267015707,0.202941176,0.283746556,0.095522388,0.475675676,0.520392749,3
0.777777778,0.484705882,0.591715976,0.888888889,0.703030303,0.07751938,0.082142857,0.189189189,0.123036649,0.047058824,0.046831956,0.026865672,0.205405405,0.455941591,1
0.173611111,0.103529412,0.076923077,0.271604938,0,0,0,0,0.002617801,0.002941176,0.005509642,0.014925373,0.005405405,0.408862034,0
0.604166667,0.501176471,0.591715976,0.845679012,0.066666667,0.046511628,0.207142857,0.567567568,0.002617801,0.094117647,0.035812672,0.005970149,0.183783784,0.347935549,0
0.305555556,0.148235294,0.224852071,0.5,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.021621622,0.412134945,0
0.479166667,0.207058824,0.479289941,0.462962963,0,0,0,0,0.005235602,0.002941176,0.008264463,0.008955224,0.264864865,0.303121853,0
0.388888889,0.162352941,0.372781065,0.382716049,0,0,0,0,0.002617801,0.002941176,0.002754821,0.011940299,0.032432432,0.409113797,0
0.777777778,0.602352941,0.852071006,0.845679012,0.993939394,1,0.996428571,0.972972973,0.243455497,0.052941176,0.071625344,0.03880597,0.594594595,0.399295065,2
0.215277778,0.058823529,0.183431953,0.425925926,0.751515152,0.139534884,0.217857143,0.621621622,0.201570681,0.017647059,0.019283747,0.014925373,0.097297297,0.457200403,1
0.347222222,0.162352941,0.408284024,0.691358025,0,0,0,0,0.002617801,0,0.005509642,0.014925373,0.010810811,0.423716012,0
0.305555556,0.148235294,0.295857988,0.308641975,0,0,0,0,0.005235602,0,0.005509642,0.008955224,0.016216216,0.412134945,0
0.777777778,0.529411765,0.887573964,0.845679012,0.993939394,0.984496124,0.978571429,0.945945946,0.298429319,0.070588235,0.049586777,0.017910448,0.610810811,0.506797583,3
0.604166667,0.294117647,0.704142012,0.537037037,0.03030303,0.019379845,0.110714286,0.22972973,0.034031414,0.067647059,0.1184573,0.035820896,0.313513514,0.59164149,3
0.083333333,0.072941176,0.035502959,0.117283951,0.03030303,0.019379845,0.1,0.256756757,0.005235602,0.005882353,0.008264463,0.014925373,0.005405405,0.412134945,0
0.909722222,0.367058824,0.852071006,0.845679012,0.709090909,0.073643411,0.653571429,0.094594595,0.311518325,0.402941176,0.994490358,0.358208955,0.751351351,0.405840886,2
0.520833333,0.397647059,0.591715976,0.462962963,0.054545455,0.031007752,0.117857143,0.405405405,0.078534031,0.111764706,0.035812672,0.017910448,0.086486486,0.575025176,3
0.868055556,0.249411765,0.704142012,0.888888889,0.709090909,0.089147287,0.675,0.162162162,0.167539267,0.088235294,0.407713499,0.080597015,0.345945946,0.611530715,2
0.173611111,0.103529412,0.26035503,0.537037037,0.084848485,0.062015504,0.232142857,0.608108108,0.005235602,0.002941176,0.005509642,0,0.010810811,0.407099698,0
0.777777778,0.235294118,0.627218935,0.845679012,0.703030303,0.100775194,0.153571429,0.324324324,0.096858639,0.05,0.035812672,0.029850746,0.302702703,0.470292044,1
0.430555556,0.190588235,0.443786982,0.462962963,0,0,0,0,0.002617801,0,0.005509642,0.008955224,0.189189189,0.281722054,0
0.083333333,0.014117647,0.076923077,0.382716049,0.745454545,0.135658915,0.203571429,0.594594595,0.418848168,0.05,0.022038567,0.011940299,0.048648649,0.376636455,1
0.173611111,0.089411765,0.183431953,0.5,0.078787879,0.054263566,0.207142857,0.554054054,0.005235602,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0
0.736111111,0.324705882,0.775147929,0.888888889,0.103030303,0.081395349,0.335714286,0.783783784,0.005235602,0.008823529,0.005509642,0.002985075,0.513513514,0.156596173,0
0.041666667,0,0.035502959,0.308641975,0.733333333,0.131782946,0.192857143,0.540540541,0.031413613,0.005882353,0.005509642,0.002985075,0.048648649,0.428751259,1
0.347222222,0.162352941,0.408284024,0.654320988,0,0,0,0,0.005235602,0.002941176,0.005509642,0.014925373,0.005405405,0.401309164,0
0.347222222,0.117647059,0.331360947,0.580246914,0.739393939,0.135658915,0.228571429,0.621621622,0.219895288,0.061764706,0.002754821,0.002985075,0.016216216,0.412134945,1
0.826388889,0.235294118,0.73964497,0.808641975,0.703030303,0.096899225,0.671428571,0.22972973,0.77486911,0.132352941,0.399449036,0.098507463,0.372972973,0.583081571,2
0.256944444,0.058823529,0.183431953,0.462962963,0.751515152,0.143410853,0.232142857,0.662162162,0.057591623,0.011764706,0.011019284,0.005970149,0.108108108,0.471299094,1
0.479166667,0.221176471,0.520710059,0.5,0,0,0,0,0.02617801,0.029411765,0.049586777,0.011940299,0.297297297,0.327291037,0
0.777777778,0.367058824,0.775147929,0.808641975,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.740540541,0.093152064,0
0.173611111,0.089411765,0.183431953,0.5,0.072727273,0.054263566,0.192857143,0.540540541,0.005235602,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0
0.479166667,0.207058824,0.443786982,0.5,0,0,0,0,0.002617801,0.002941176,0.002754821,0.011940299,0.248648649,0.304632427,0
0.826388889,0.265882353,0.704142012,0.845679012,0.709090909,0.085271318,0.660714286,0.135135135,0.157068063,0.185294118,0.468319559,0.167164179,0.410810811,0.533736153,2
0.520833333,0.148235294,0.408284024,0.654320988,0.745454545,0.147286822,0.25,0.689189189,0.081151832,0.020588235,0.008264463,0.005970149,0.037837838,0.430261833,1
0.388888889,0.207058824,0.479289941,0.425925926,0.060606061,0.042635659,0.2,0.472972973,0.073298429,0.114705882,0.250688705,0.056716418,0.027027027,0.424219537,3
0.388888889,0.162352941,0.372781065,0.425925926,0,0,0,0,0.002617801,0.002941176,0.002754821,0.008955224,0.048648649,0.304884189,0
0.388888889,0.162352941,0.372781065,0.425925926,0,0,0,0,0.002617801,0.002941176,0.002754821,0.011940299,0.037837838,0.397784491,0
0.347222222,0.162352941,0.408284024,0.654320988,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.010810811,0.414400806,0
0.868055556,0.588235294,0.923076923,0.845679012,0.993939394,0.976744186,0.975,1,0.007853403,0.011764706,0.005509642,0.005970149,0.675675676,0.541037261,3
0.131944444,0.089411765,0.183431953,0.462962963,0.060606061,0.046511628,0.182142857,0.472972973,0.007853403,0.002941176,0.005509642,0,0.010810811,0.424219537,0
0.868055556,0.324705882,0.852071006,0.845679012,0.696969697,0.073643411,0.646428571,0.094594595,0.452879581,0.141176471,0.484848485,0.113432836,0.708108108,0.345669688,2
0.131944444,0.030588235,0.112426036,0.382716049,0.745454545,0.135658915,0.207142857,0.608108108,0.240837696,0.061764706,0.041322314,0.032835821,0.064864865,0.462487412,1
0.131944444,0.103529412,0.035502959,0.191358025,0,0,0.007142857,0.027027027,0.005235602,0.002941176,0.005509642,0.014925373,0.010810811,0.406847936,0
0.479166667,0.221176471,0.520710059,0.5,0,0,0,0,0.002617801,0.002941176,0.005509642,0.011940299,0.291891892,0.329305136,0
0.520833333,0.249411765,0.556213018,0.5,0,0,0,0,0.002617801,0.002941176,0.002754821,0.011940299,0.378378378,0.28776435,0
0.256944444,0.148235294,0.183431953,0.5,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.016216216,0.409113797,0
0.868055556,0.324705882,0.852071006,0.808641975,0.696969697,0.073643411,0.642857143,0.094594595,0.04973822,0.041176471,0.195592287,0.047761194,0.735135135,0.458962739,2
0.347222222,0.162352941,0.408284024,0.654320988,0,0,0,0,0.005235602,0.002941176,0.005509642,0.014925373,0.010810811,0.407854985,0
0.694444444,0.764705882,0.704142012,0.808641975,0.987878788,0.976744186,0.789285714,0.945945946,0.439790576,0.179411765,0.539944904,0.113432836,0.551351351,0.836858006,3
0.694444444,0.265882353,0.627218935,0.691358025,0,0,0,0,0.002617801,0,0.005509642,0.002985075,0.556756757,0.235397784,0
0.868055556,0.249411765,0.73964497,0.845679012,0.709090909,0.085271318,0.660714286,0.121621622,0.107329843,0.047058824,0.181818182,0.050746269,0.405405405,0.35347432,2
0.520833333,0.397647059,0.627218935,0.5,0.054545455,0.034883721,0.178571429,0.405405405,0.133507853,0.088235294,0.052341598,0.023880597,0.081081081,0.571500504,3
0.604166667,0.265882353,0.704142012,0.808641975,0.648484848,0.127906977,0.275,0.662162162,0.321989529,0.105882353,0.005509642,0.029850746,0.27027027,0.174219537,1
0.868055556,0.249411765,0.73964497,0.845679012,0.715151515,0.085271318,0.660714286,0.121621622,0.107329843,0.058823529,0.203856749,0.101492537,0.437837838,0.41163142,2
0.347222222,0.162352941,0.331360947,0.382716049,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.027027027,0.393001007,0
0.173611111,0.103529412,0.295857988,0.580246914,0.084848485,0.062015504,0.228571429,0.608108108,0.005235602,0.002941176,0.008264463,0.002985075,0.016216216,0.407854985,0
0.868055556,0.235294118,0.775147929,0.888888889,0.690909091,0.093023256,0.632142857,0.135135135,0.013089005,0.002941176,0.005509642,0.005970149,0.448648649,0.488922457,2
0.652777778,0.308235294,0.73964497,0.617283951,0.903030303,0.92248062,0.657142857,0.337837838,0.112565445,0.038235294,0.016528926,0.011940299,0.47027027,0.51510574,3
0.652777778,0.294117647,0.627218935,0.691358025,0,0,0,0,0.005235602,0.002941176,0.005509642,0.002985075,0.589189189,0.179758308,0
0.215277778,0.117647059,0.147928994,0.382716049,0,0,0,0,0.002617801,0.002941176,0.005509642,0.017910448,0.010810811,0.412134945,0
0.694444444,0.705882353,0.704142012,0.808641975,0.993939394,0.976744186,0.964285714,0.945945946,0.07591623,0.673529412,0.231404959,0.071641791,0.556756757,0.519133938,3
0.604166667,0.927058824,0.479289941,0.734567901,0.963636364,0.949612403,0.775,0.878378378,0.738219895,0.155882353,0.245179063,0.044776119,0.340540541,0.44939577,2
0.694444444,0.324705882,0.668639053,0.580246914,0,0,0,0,0.002617801,0,0.002754821,0.008955224,0.518918919,0.362286002,0
0.868055556,0.249411765,0.73964497,0.845679012,0.703030303,0.085271318,0.664285714,0.135135135,0.091623037,0.138235294,0.49862259,0.137313433,0.421621622,0.585850957,2
0.215277778,0.117647059,0.147928994,0.382716049,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.010810811,0.412134945,0
0.083333333,0.072941176,0.035502959,0.191358025,0.012121212,0.007751938,0.039285714,0.094594595,0.005235602,0.005882353,0.008264463,0.011940299,0.005405405,0.412134945,0
0.694444444,0.294117647,0.520710059,0.808641975,0.975757576,0.980620155,0.292857143,0.810810811,0.159685864,0.341176471,0.077134986,0.146268657,0.145945946,0.267623364,2
0.604166667,0.308235294,0.704142012,0.537037037,0.03030303,0.023255814,0.075,0.256756757,0.034031414,0.029411765,0.049586777,0.017910448,0.297297297,0.587109768,3
0.173611111,0.103529412,0.076923077,0.308641975,0,0,0,0,0.002617801,0,0.005509642,0.011940299,0.010810811,0.410372608,0
0.083333333,0.072941176,0.035502959,0.154320988,0.03030303,0.019379845,0.092857143,0.243243243,0.005235602,0.002941176,0.005509642,0.017910448,0.005405405,0.412134945,0
0.520833333,0.795294118,0.372781065,0.691358025,0.939393939,0.937984496,0.275,0.810810811,0.031413613,0.005882353,0.008264463,0.005970149,0.324324324,0.48489426,2
0.173611111,0.103529412,0.224852071,0.5,0.072727273,0.054263566,0.2,0.527027027,0.002617801,0.002941176,0.005509642,0.011940299,0.010810811,0.412134945,0
0.173611111,0.103529412,0.224852071,0.5,0.072727273,0.054263566,0.2,0.540540541,0.015706806,0.017647059,0.019283747,0.014925373,0.010810811,0.412134945,0
0.479166667,0.148235294,0.408284024,0.654320988,0.751515152,0.151162791,0.253571429,0.702702703,0.005235602,0.002941176,0.005509642,0.002985075,0.032432432,0.427995972,1
0.131944444,0.089411765,0.112426036,0.154320988,0.036363636,0.023255814,0.117857143,0.297297297,0.005235602,0.002941176,0.005509642,0.014925373,0.005405405,0.412134945,0
0.479166667,0.602352941,0.331360947,0.617283951,0.951515152,0.945736434,0.271428571,0.797297297,0.214659686,0.023529412,0.011019284,0.017910448,0.27027027,0.504531722,2
0.951388889,0.442352941,0.887573964,0.925925926,0.909090909,0.914728682,0.642857143,0.135135135,0.031413613,0.005882353,0.005509642,0.002985075,0.875675676,0.609768379,3
0.520833333,0.176470588,0.408284024,0.691358025,0.939393939,0.949612403,0.257142857,0.716216216,0.193717277,0.282352941,0.068870523,0.065671642,0.043243243,0.422708963,2
0.777777778,0.661176471,0.816568047,0.771604938,1,0.984496124,0.971428571,0.986486486,0.170157068,0.097058824,0.32231405,0.11641791,0.567567568,0.510070493,2
0.868055556,0.249411765,0.704142012,0.845679012,0.709090909,0.089147287,0.675,0.162162162,0.193717277,0.055882353,0.426997245,0.041791045,0.367567568,0.590886203,2
0.388888889,0.162352941,0.372781065,0.382716049,0,0,0,0,0.002617801,0.002941176,0.002754821,0.011940299,0.043243243,0.412134945,0
0.347222222,0.162352941,0.331360947,0.617283951,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.010810811,0.405085599,0
0.388888889,0.176470588,0.408284024,0.425925926,0,0,0,0,0.002617801,0.002941176,0.005509642,0.011940299,0.086486486,0.331822759,0
0.305555556,0.148235294,0.331360947,0.382716049,0,0,0,0,0.005235602,0.002941176,0.005509642,0.008955224,0.027027027,0.412134945,0
0.305555556,0.148235294,0.224852071,0.5,0.951515152,0.934108527,0.242857143,0.716216216,0.12565445,0.15,0.046831956,0.03880597,0.108108108,0.441591138,2
0.694444444,0.352941176,0.775147929,0.617283951,0.866666667,0.879844961,0.021428571,0.094594595,0.081151832,0.344117647,0.041322314,0.020895522,0.551351351,0.440080564,2
0.173611111,0.117647059,0.112426036,0.345679012,0,0,0,0,0.005235602,0.005882353,0.002754821,0.014925373,0.010810811,0.412134945,0
0.256944444,0.148235294,0.224852071,0.462962963,0,0,0,0,0,0.005882353,0.005509642,0.005970149,0.021621622,0.412134945,0
0.083333333,0.072941176,0.112426036,0.462962963,0.054545455,0.03875969,0.160714286,0.405405405,0.002617801,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0
0.305555556,0.148235294,0.224852071,0.462962963,0,0,0,0,0.002617801,0.002941176,0.005509642,0.005970149,0.021621622,0.412134945,0
0.909722222,0.367058824,0.816568047,0.888888889,0.909090909,0.906976744,0.664285714,0.135135135,0.007853403,0.017647059,0.027548209,0.002985075,0.718918919,0.569738167,3
0.951388889,0.750588235,0.923076923,0.888888889,0.909090909,0.926356589,0.642857143,0.135135135,0.321989529,0.091176471,0.046831956,0.03880597,0.945945946,0.496475327,3
0.694444444,0.750588235,0.704142012,0.771604938,0.987878788,0.957364341,0.960714286,0.932432432,0.243455497,0.252941176,0.818181818,0.226865672,0.545945946,0.740433031,3
0.347222222,0.162352941,0.372781065,0.580246914,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.010810811,0.412386707,0
0.694444444,0.249411765,0.668639053,0.808641975,0.721212121,0.127906977,0.239285714,0.567567568,0.14921466,0.032352941,0.013774105,0.008955224,0.243243243,0.383685801,1
0.652777778,0.294117647,0.73964497,0.845679012,0.084848485,0.069767442,0.303571429,0.716216216,0,0.002941176,0.005509642,0.002985075,0.372972973,0.228348439,0
0.777777778,0.484705882,0.591715976,0.845679012,0.709090909,0.081395349,0.089285714,0.243243243,0.015706806,0.020588235,0.005509642,0.002985075,0.2,0.494209466,1
0.652777778,0.515294118,0.591715976,0.845679012,0.078787879,0.050387597,0.225,0.608108108,0.002617801,0.014705882,0.022038567,0.005970149,0.210810811,0.263091641,0
0.777777778,0.56,0.852071006,0.808641975,1,0.988372093,0.989285714,0.972972973,0.007853403,0.008823529,0.129476584,0.008955224,0.572972973,0.484642497,3
0.083333333,0.072941176,0.112426036,0.462962963,0.054545455,0.03875969,0.157142857,0.391891892,0.005235602,0.002941176,0.008264463,0.014925373,0.010810811,0.412134945,0
0.256944444,0.148235294,0.26035503,0.308641975,0,0,0,0,0.002617801,0.002941176,0.002754821,0.008955224,0.005405405,0.398539778,0
0.868055556,0.235294118,0.73964497,0.845679012,0.703030303,0.093023256,0.642857143,0.162162162,0.015706806,0.008823529,0.851239669,0.008955224,0.421621622,0.506042296,2
0.652777778,0.308235294,0.668639053,0.580246914,0,0,0,0,0.002617801,0.002941176,0.005509642,0.014925373,0.508108108,0.317724068,0
0.173611111,0.103529412,0.224852071,0.537037037,0.084848485,0.062015504,0.228571429,0.608108108,0.005235602,0.002941176,0.005509642,0,0.016216216,0.417925478,0
0.305555556,0.148235294,0.331360947,0.382716049,0,0,0,0,0.002617801,0.002941176,0.005509642,0.011940299,0.027027027,0.412134945,0
0.256944444,0.131764706,0.26035503,0.308641975,0,0,0,0,0.005235602,0.005882353,0.005509642,0.008955224,0.010810811,0.406847936,0
0.826388889,0.411764706,0.816568047,0.845679012,0,0,0,0,0.005235602,0,0.005509642,0.002985075,0.843243243,0.049848943,0
0.652777778,0.484705882,0.591715976,0.808641975,0.727272727,0.100775194,0.175,0.486486486,0.023560209,0.011764706,0.005509642,0.002985075,0.07027027,0.339123867,1
0.305555556,0.148235294,0.224852071,0.462962963,0,0,0,0,0,0.002941176,0.005509642,0.005970149,0.021621622,0.412134945,0
0.347222222,0.162352941,0.372781065,0.617283951,0,0,0,0,0.005235602,0.002941176,0.005509642,0.014925373,0.005405405,0.402567976,0
0.388888889,0.221176471,0.26035503,0.537037037,0.939393939,0.903100775,0.260714286,0.756756757,0.028795812,0.029411765,0.03030303,0.005970149,0.221621622,0.640483384,2
0.479166667,0.367058824,0.627218935,0.5,0.054545455,0.034883721,0.178571429,0.405405405,0.068062827,0.270588235,0.024793388,0.020895522,0.043243243,0.447885196,3
0.305555556,0.148235294,0.295857988,0.345679012,0,0,0,0,0.002617801,0,0.002754821,0.011940299,0.021621622,0.394008056,0
0.388888889,0.28,0.520710059,0.425925926,0.060606061,0.050387597,0.203571429,0.472972973,0.154450262,0.132352941,0.046831956,0.014925373,0.027027027,0.490684794,3
0.826388889,0.235294118,0.704142012,0.771604938,0.709090909,0.104651163,0.685714286,0.297297297,0.010471204,0.014705882,0.08815427,0.017910448,0.302702703,0.428247734,2
